frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_relative,ipv6.plen,ipv6.nxt,ipv6.src,ipv6.dst,tcp.srcport,tcp.dstport,eth.src,eth.dst,frame.cap_len,frame.encap_type,frame.ignored,frame.len,frame.marked,frame.number,frame.offset_shift,mqtt.dupflag,mqtt.hdrflags,mqtt.len,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.topic,mqtt.topic_len,label
0.642580000,0.642580000,1.573.863.408.907.500.000,106.116.138.231.000,68,6,fd9e:6c51:2336:0:2ef4:32ff:fe19:85be,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,49706.0,1883.0,2c:f4:32:19:85:be,68:a3:c4:6e:50:12,122,1,0,122,0,255835,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node04/temperatura,39.0,normal
0.000022000,0.000022000,1.573.863.408.907.520.000,106.116.138.253.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:2ef4:32ff:fe19:85be,1883.0,49706.0,68:a3:c4:6e:50:12,2c:f4:32:19:85:be,74,1,0,74,0,255836,0.0,,,,,,,,,normal
0.003638000,0.003638000,1.573.863.408.911.160.000,106.116.141.891.000,64,6,fd9e:6c51:2336:0:2ef4:32ff:fe19:85be,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,49706.0,1883.0,2c:f4:32:19:85:be,68:a3:c4:6e:50:12,118,1,0,118,0,255837,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node04/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.408.911.170.000,106.116.141.901.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:2ef4:32ff:fe19:85be,1883.0,49706.0,68:a3:c4:6e:50:12,2c:f4:32:19:85:be,74,1,0,74,0,255838,0.0,,,,,,,,,normal
0.640843000,0.640843000,1.573.863.409.552.010.000,106.116.782.744.000,66,6,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60950.0,1883.0,68:c6:3a:99:40:54,68:a3:c4:6e:50:12,120,1,0,120,0,255839,0.0,0.0,0x00000031,44.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node08/temperatura,39.0,normal
0.000018000,0.000018000,1.573.863.409.552.030.000,106.116.782.762.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,1883.0,60950.0,68:a3:c4:6e:50:12,68:c6:3a:99:40:54,74,1,0,74,0,255840,0.0,,,,,,,,,normal
0.002197000,0.002197000,1.573.863.409.554.220.000,106.116.784.959.000,62,6,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60950.0,1883.0,68:c6:3a:99:40:54,68:a3:c4:6e:50:12,116,1,0,116,0,255841,0.0,0.0,0x00000031,40.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node08/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.409.554.230.000,106.116.784.969.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,1883.0,60950.0,68:a3:c4:6e:50:12,68:c6:3a:99:40:54,74,1,0,74,0,255842,0.0,,,,,,,,,normal
0.254607000,0.254607000,1.573.863.409.808.840.000,106.117.039.576.000,68,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,61445.0,1883.0,cc:50:e3:1c:32:ec,68:a3:c4:6e:50:12,122,1,0,122,0,255843,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node02/temperatura,39.0,normal
0.000022000,0.000022000,1.573.863.409.808.860.000,106.117.039.598.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,1883.0,61445.0,68:a3:c4:6e:50:12,cc:50:e3:1c:32:ec,74,1,0,74,0,255844,0.0,,,,,,,,,normal
0.003068000,0.003068000,1.573.863.409.811.930.000,106.117.042.666.000,64,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,61445.0,1883.0,cc:50:e3:1c:32:ec,68:a3:c4:6e:50:12,118,1,0,118,0,255845,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node02/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.409.811.940.000,106.117.042.676.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,1883.0,61445.0,68:a3:c4:6e:50:12,cc:50:e3:1c:32:ec,74,1,0,74,0,255846,0.0,,,,,,,,,normal
5.527.390.000,5.527.390.000,1.573.863.415.339.330.000,106.122.570.066.000,68,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60164.0,1883.0,cc:50:e3:1c:2a:5b,68:a3:c4:6e:50:12,122,1,0,122,0,255847,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node03/temperatura,39.0,normal
0.000020000,0.000020000,1.573.863.415.339.350.000,106.122.570.086.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,1883.0,60164.0,68:a3:c4:6e:50:12,cc:50:e3:1c:2a:5b,74,1,0,74,0,255848,0.0,,,,,,,,,normal
0.002336000,0.002336000,1.573.863.415.341.690.000,106.122.572.422.000,64,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60164.0,1883.0,cc:50:e3:1c:2a:5b,68:a3:c4:6e:50:12,118,1,0,118,0,255849,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node03/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.415.341.700.000,106.122.572.432.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,1883.0,60164.0,68:a3:c4:6e:50:12,cc:50:e3:1c:2a:5b,74,1,0,74,0,255850,0.0,,,,,,,,,normal
0.809206000,0.809206000,1.573.863.416.150.900.000,106.123.381.638.000,68,6,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,62795.0,1883.0,cc:50:e3:55:cd:91,68:a3:c4:6e:50:12,122,1,0,122,0,255851,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node01/temperatura,39.0,normal
0.000022000,0.000022000,1.573.863.416.150.930.000,106.123.381.660.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,1883.0,62795.0,68:a3:c4:6e:50:12,cc:50:e3:55:cd:91,74,1,0,74,0,255852,0.0,,,,,,,,,normal
0.005349000,0.005349000,1.573.863.416.156.270.000,106.123.387.009.000,64,6,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,62795.0,1883.0,cc:50:e3:55:cd:91,68:a3:c4:6e:50:12,118,1,0,118,0,255853,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node01/umidade,35.0,normal
0.000011000,0.000011000,1.573.863.416.156.290.000,106.123.387.020.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,1883.0,62795.0,68:a3:c4:6e:50:12,cc:50:e3:55:cd:91,74,1,0,74,0,255854,0.0,,,,,,,,,normal
2.121.010.000,2.121.010.000,1.573.863.418.277.300.000,106.125.508.030.000,68,6,fd9e:6c51:2336:0:6201:94ff:fe0e:877a,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,50746.0,1883.0,60:01:94:0e:87:7a,68:a3:c4:6e:50:12,122,1,0,122,0,255855,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node07/temperatura,39.0,normal
0.000021000,0.000021000,1.573.863.418.277.320.000,106.125.508.051.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:6201:94ff:fe0e:877a,1883.0,50746.0,68:a3:c4:6e:50:12,60:01:94:0e:87:7a,74,1,0,74,0,255856,0.0,,,,,,,,,normal
0.002924000,0.002924000,1.573.863.418.280.240.000,106.125.510.975.000,64,6,fd9e:6c51:2336:0:6201:94ff:fe0e:877a,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,50746.0,1883.0,60:01:94:0e:87:7a,68:a3:c4:6e:50:12,118,1,0,118,0,255857,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node07/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.418.280.250.000,106.125.510.985.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:6201:94ff:fe0e:877a,1883.0,50746.0,68:a3:c4:6e:50:12,60:01:94:0e:87:7a,74,1,0,74,0,255858,0.0,,,,,,,,,normal
0.642344000,0.642344000,1.573.863.418.922.590.000,106.126.153.329.000,68,6,fd9e:6c51:2336:0:2ef4:32ff:fe19:85be,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,49706.0,1883.0,2c:f4:32:19:85:be,68:a3:c4:6e:50:12,122,1,0,122,0,255859,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node04/temperatura,39.0,normal
0.000022000,0.000022000,1.573.863.418.922.620.000,106.126.153.351.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:2ef4:32ff:fe19:85be,1883.0,49706.0,68:a3:c4:6e:50:12,2c:f4:32:19:85:be,74,1,0,74,0,255860,0.0,,,,,,,,,normal
0.003696000,0.003696000,1.573.863.418.926.310.000,106.126.157.047.000,64,6,fd9e:6c51:2336:0:2ef4:32ff:fe19:85be,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,49706.0,1883.0,2c:f4:32:19:85:be,68:a3:c4:6e:50:12,118,1,0,118,0,255861,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node04/umidade,35.0,normal
0.000011000,0.000011000,1.573.863.418.926.320.000,106.126.157.058.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:2ef4:32ff:fe19:85be,1883.0,49706.0,68:a3:c4:6e:50:12,2c:f4:32:19:85:be,74,1,0,74,0,255862,0.0,,,,,,,,,normal
0.734799000,0.734799000,1.573.863.419.661.120.000,106.126.891.857.000,66,6,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60950.0,1883.0,68:c6:3a:99:40:54,68:a3:c4:6e:50:12,120,1,0,120,0,255863,0.0,0.0,0x00000031,44.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node08/temperatura,39.0,normal
0.000015000,0.000015000,1.573.863.419.661.140.000,106.126.891.872.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,1883.0,60950.0,68:a3:c4:6e:50:12,68:c6:3a:99:40:54,74,1,0,74,0,255864,0.0,,,,,,,,,normal
0.005083000,0.005083000,1.573.863.419.666.220.000,106.126.896.955.000,62,6,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60950.0,1883.0,68:c6:3a:99:40:54,68:a3:c4:6e:50:12,116,1,0,116,0,255865,0.0,0.0,0x00000031,40.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node08/umidade,35.0,normal
0.000009000,0.000009000,1.573.863.419.666.230.000,106.126.896.964.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,1883.0,60950.0,68:a3:c4:6e:50:12,68:c6:3a:99:40:54,74,1,0,74,0,255866,0.0,,,,,,,,,normal
0.158402000,0.158402000,1.573.863.419.824.630.000,106.127.055.366.000,68,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,61445.0,1883.0,cc:50:e3:1c:32:ec,68:a3:c4:6e:50:12,122,1,0,122,0,255867,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node02/temperatura,39.0,normal
0.000011000,0.000011000,1.573.863.419.824.640.000,106.127.055.377.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,1883.0,61445.0,68:a3:c4:6e:50:12,cc:50:e3:1c:32:ec,74,1,0,74,0,255868,0.0,,,,,,,,,normal
0.003304000,0.003304000,1.573.863.419.827.950.000,106.127.058.681.000,64,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,61445.0,1883.0,cc:50:e3:1c:32:ec,68:a3:c4:6e:50:12,118,1,0,118,0,255869,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node02/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.419.827.960.000,106.127.058.691.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,1883.0,61445.0,68:a3:c4:6e:50:12,cc:50:e3:1c:32:ec,74,1,0,74,0,255870,0.0,,,,,,,,,normal
5.523.266.000,5.523.266.000,1.573.863.425.351.220.000,106.132.581.957.000,68,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60164.0,1883.0,cc:50:e3:1c:2a:5b,68:a3:c4:6e:50:12,122,1,0,122,0,255871,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node03/temperatura,39.0,normal
0.000024000,0.000024000,1.573.863.425.351.250.000,106.132.581.981.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,1883.0,60164.0,68:a3:c4:6e:50:12,cc:50:e3:1c:2a:5b,74,1,0,74,0,255872,0.0,,,,,,,,,normal
0.002721000,0.002721000,1.573.863.425.353.970.000,106.132.584.702.000,64,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60164.0,1883.0,cc:50:e3:1c:2a:5b,68:a3:c4:6e:50:12,118,1,0,118,0,255873,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node03/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.425.353.980.000,106.132.584.712.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,1883.0,60164.0,68:a3:c4:6e:50:12,cc:50:e3:1c:2a:5b,74,1,0,74,0,255874,0.0,,,,,,,,,normal
0.813111000,0.813111000,1.573.863.426.167.090.000,106.133.397.823.000,68,6,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,62795.0,1883.0,cc:50:e3:55:cd:91,68:a3:c4:6e:50:12,122,1,0,122,0,255875,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node01/temperatura,39.0,normal
0.000019000,0.000019000,1.573.863.426.167.110.000,106.133.397.842.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,1883.0,62795.0,68:a3:c4:6e:50:12,cc:50:e3:55:cd:91,74,1,0,74,0,255876,0.0,,,,,,,,,normal
0.003297000,0.003297000,1.573.863.426.170.400.000,106.133.401.139.000,64,6,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,62795.0,1883.0,cc:50:e3:55:cd:91,68:a3:c4:6e:50:12,118,1,0,118,0,255877,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node01/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.426.170.410.000,106.133.401.149.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,1883.0,62795.0,68:a3:c4:6e:50:12,cc:50:e3:55:cd:91,74,1,0,74,0,255878,0.0,,,,,,,,,normal
2.122.397.000,2.122.397.000,1.573.863.428.292.810.000,106.135.523.546.000,68,6,fd9e:6c51:2336:0:6201:94ff:fe0e:877a,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,50746.0,1883.0,60:01:94:0e:87:7a,68:a3:c4:6e:50:12,122,1,0,122,0,255879,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node07/temperatura,39.0,normal
0.000023000,0.000023000,1.573.863.428.292.830.000,106.135.523.569.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:6201:94ff:fe0e:877a,1883.0,50746.0,68:a3:c4:6e:50:12,60:01:94:0e:87:7a,74,1,0,74,0,255880,0.0,,,,,,,,,normal
0.003185000,0.003185000,1.573.863.428.296.020.000,106.135.526.754.000,64,6,fd9e:6c51:2336:0:6201:94ff:fe0e:877a,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,50746.0,1883.0,60:01:94:0e:87:7a,68:a3:c4:6e:50:12,118,1,0,118,0,255881,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node07/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.428.296.030.000,106.135.526.764.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:6201:94ff:fe0e:877a,1883.0,50746.0,68:a3:c4:6e:50:12,60:01:94:0e:87:7a,74,1,0,74,0,255882,0.0,,,,,,,,,normal
0.640076000,0.640076000,1.573.863.428.936.110.000,106.136.166.840.000,68,6,fd9e:6c51:2336:0:2ef4:32ff:fe19:85be,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,49706.0,1883.0,2c:f4:32:19:85:be,68:a3:c4:6e:50:12,122,1,0,122,0,255883,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node04/temperatura,39.0,normal
0.000022000,0.000022000,1.573.863.428.936.130.000,106.136.166.862.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:2ef4:32ff:fe19:85be,1883.0,49706.0,68:a3:c4:6e:50:12,2c:f4:32:19:85:be,74,1,0,74,0,255884,0.0,,,,,,,,,normal
0.003030000,0.003030000,1.573.863.428.939.160.000,106.136.169.892.000,64,6,fd9e:6c51:2336:0:2ef4:32ff:fe19:85be,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,49706.0,1883.0,2c:f4:32:19:85:be,68:a3:c4:6e:50:12,118,1,0,118,0,255885,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node04/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.428.939.170.000,106.136.169.902.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:2ef4:32ff:fe19:85be,1883.0,49706.0,68:a3:c4:6e:50:12,2c:f4:32:19:85:be,74,1,0,74,0,255886,0.0,,,,,,,,,normal
0.826608000,0.826608000,1.573.863.429.765.780.000,106.136.996.510.000,66,6,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60950.0,1883.0,68:c6:3a:99:40:54,68:a3:c4:6e:50:12,120,1,0,120,0,255887,0.0,0.0,0x00000031,44.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node08/temperatura,39.0,normal
0.000013000,0.000013000,1.573.863.429.765.790.000,106.136.996.523.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,1883.0,60950.0,68:a3:c4:6e:50:12,68:c6:3a:99:40:54,74,1,0,74,0,255888,0.0,,,,,,,,,normal
0.002389000,0.002389000,1.573.863.429.768.180.000,106.136.998.912.000,62,6,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60950.0,1883.0,68:c6:3a:99:40:54,68:a3:c4:6e:50:12,116,1,0,116,0,255889,0.0,0.0,0x00000031,40.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node08/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.429.768.190.000,106.136.998.922.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,1883.0,60950.0,68:a3:c4:6e:50:12,68:c6:3a:99:40:54,74,1,0,74,0,255890,0.0,,,,,,,,,normal
0.073597000,0.073597000,1.573.863.429.841.780.000,106.137.072.519.000,68,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,61445.0,1883.0,cc:50:e3:1c:32:ec,68:a3:c4:6e:50:12,122,1,0,122,0,255891,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node02/temperatura,39.0,normal
0.000012000,0.000012000,1.573.863.429.841.800.000,106.137.072.531.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,1883.0,61445.0,68:a3:c4:6e:50:12,cc:50:e3:1c:32:ec,74,1,0,74,0,255892,0.0,,,,,,,,,normal
0.003039000,0.003039000,1.573.863.429.844.840.000,106.137.075.570.000,64,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,61445.0,1883.0,cc:50:e3:1c:32:ec,68:a3:c4:6e:50:12,118,1,0,118,0,255893,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node02/umidade,35.0,normal
0.000009000,0.000009000,1.573.863.429.844.840.000,106.137.075.579.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,1883.0,61445.0,68:a3:c4:6e:50:12,cc:50:e3:1c:32:ec,74,1,0,74,0,255894,0.0,,,,,,,,,normal
5.521.019.000,5.521.019.000,1.573.863.435.365.860.000,106.142.596.598.000,68,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60164.0,1883.0,cc:50:e3:1c:2a:5b,68:a3:c4:6e:50:12,122,1,0,122,0,255895,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node03/temperatura,39.0,normal
0.000023000,0.000023000,1.573.863.435.365.890.000,106.142.596.621.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,1883.0,60164.0,68:a3:c4:6e:50:12,cc:50:e3:1c:2a:5b,74,1,0,74,0,255896,0.0,,,,,,,,,normal
0.002264000,0.002264000,1.573.863.435.368.150.000,106.142.598.885.000,64,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60164.0,1883.0,cc:50:e3:1c:2a:5b,68:a3:c4:6e:50:12,118,1,0,118,0,255897,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node03/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.435.368.160.000,106.142.598.895.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,1883.0,60164.0,68:a3:c4:6e:50:12,cc:50:e3:1c:2a:5b,74,1,0,74,0,255898,0.0,,,,,,,,,normal
0.815356000,0.815356000,1.573.863.436.183.520.000,106.143.414.251.000,68,6,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,62795.0,1883.0,cc:50:e3:55:cd:91,68:a3:c4:6e:50:12,122,1,0,122,0,255899,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node01/temperatura,39.0,normal
0.000021000,0.000021000,1.573.863.436.183.540.000,106.143.414.272.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,1883.0,62795.0,68:a3:c4:6e:50:12,cc:50:e3:55:cd:91,74,1,0,74,0,255900,0.0,,,,,,,,,normal
0.003082000,0.003082000,1.573.863.436.186.620.000,106.143.417.354.000,64,6,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,62795.0,1883.0,cc:50:e3:55:cd:91,68:a3:c4:6e:50:12,118,1,0,118,0,255901,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node01/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.436.186.630.000,106.143.417.364.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,1883.0,62795.0,68:a3:c4:6e:50:12,cc:50:e3:55:cd:91,74,1,0,74,0,255902,0.0,,,,,,,,,normal
2.122.207.000,2.122.207.000,1.573.863.438.308.840.000,106.145.539.571.000,68,6,fd9e:6c51:2336:0:6201:94ff:fe0e:877a,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,50746.0,1883.0,60:01:94:0e:87:7a,68:a3:c4:6e:50:12,122,1,0,122,0,255903,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node07/temperatura,39.0,normal
0.000023000,0.000023000,1.573.863.438.308.860.000,106.145.539.594.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:6201:94ff:fe0e:877a,1883.0,50746.0,68:a3:c4:6e:50:12,60:01:94:0e:87:7a,74,1,0,74,0,255904,0.0,,,,,,,,,normal
0.003886000,0.003886000,1.573.863.438.312.750.000,106.145.543.480.000,64,6,fd9e:6c51:2336:0:6201:94ff:fe0e:877a,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,50746.0,1883.0,60:01:94:0e:87:7a,68:a3:c4:6e:50:12,118,1,0,118,0,255905,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node07/umidade,35.0,normal
