frame_time_delta,ipv6_plen,ipv6_nxt,frame_len,mqtt_dupflag,mqtt_hdrflags,mqtt_kalive,mqtt_msgid,mqtt_msgtype,mqtt_retain,label,mqtt_len_flag,mqtt_len_null,ipv6_src_fd,ipv6_src_fe,ipv6_dst_fd,ipv6_dst_fe,ipv6_dst_ff
2228665000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1861703000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1450848000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0299934000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
7894594000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0070727000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0025489000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2132295000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1741253000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0986740000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3167168000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0035113000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0004625000,62,6,116,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1981421000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0247022000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0426241000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0232720000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0272889000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0008078000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3342250000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2691944000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0604994000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0425266000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2182392000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0661820000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1512264000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0014502000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0190835000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0948679000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3189781000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0344552000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3055069000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0307091000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0424442000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0627583000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0495266000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0282366000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3547755000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1380164000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1747656000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0854459000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1166831000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3194300000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0006619000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0573985000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3247479000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2212270000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2404022000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0512031000,32,58,86,0,0,00,0,0,0,0,0,1,10,00,00,00,10
0025670000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0301314000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1997098000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0767086000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1280505000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0053644000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3348016000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
5160076000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0006165000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0169557000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2410306000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0542305000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0886320000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2413087000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1700651000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2283075000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0081437000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0633950000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0511473000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2508860000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3373057000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0070263000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0116167000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0029159000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0638857000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3402401000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2194035000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0107781000,32,58,86,0,0,00,0,0,0,0,0,1,00,10,10,00,00
0031883000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0007297000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2313548000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
7365865000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1250581000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1078956000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1622937000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2485879000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0003827000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0646264000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3634296000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3010095000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0506637000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0481124000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0004613000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2642752000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0434928000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1182343000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1372002000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0544430000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3184973000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0691337000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
4466881000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0004629000,62,6,116,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0005187000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0384609000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1129935000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0155130000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0325541000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0391123000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3280084000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0011422000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1532666000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
6232597000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1963368000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3369464000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2713176000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0781079000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0039317000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3763829000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2132442000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2340544000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1022957000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2861881000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2116877000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0200179000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0871891000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2009390000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2180450000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
4400844000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0003690000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1761208000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3502568000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1432018000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1251010000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0571348000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0284860000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0800964000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0117102000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1386741000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1203337000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0616498000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2575716000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2511122000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0316276000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1976555000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0004514000,62,6,116,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2567447000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3740980000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2970140000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0288345000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2015795000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0002393000,112,6,166,1,2,00,0,2,2,0,2,0,10,00,10,00,00
0512913000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3059399000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1521346000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1178505000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2381327000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0220248000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0821389000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
4810480000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2264585000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2859288000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2204812000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1022084000,28,6,82,0,0,00,0,0,0,0,0,1,10,00,10,00,00
1731480000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2187996000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0804134000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1283925000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1407472000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0812299000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0395820000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1561777000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2254851000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0159804000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1018134000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0316591000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0488353000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0027418000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2336840000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
4126292000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0009416000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
6039793000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
4037295000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2319907000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1099833000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3186175000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0688521000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0012282000,64,6,118,1,1,00,0,1,1,0,1,0,00,10,10,00,00
0739181000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0911796000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0723291000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1701837000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0695106000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2450288000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1000133000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0005273000,62,6,116,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2023162000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0678223000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0322146000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1102090000,20,6,74,0,0,00,0,0,0,0,0,1,10,00,10,00,00
0040422000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0216438000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0354828000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0970055000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0189592000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2341160000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3604069000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
4633224000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1117879000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0002721000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0623823000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0002588000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1714878000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0130021000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0607216000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0006669000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0670990000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3528934000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0146545000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3150190000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0118884000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0004163000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2028313000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1771590000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2856621000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0672531000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1093053000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2363075000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0294823000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1195152000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0912244000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0002483000,62,6,116,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0747011000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0377402000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2505405000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0535334000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1194783000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1951579000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2553235000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0008997000,20,6,74,0,0,00,0,0,0,0,0,1,10,00,10,00,00
1984992000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1814994000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2253570000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0328790000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0198174000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0534498000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0838129000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1344915000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0121303000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3271921000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3593791000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1122344000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1767982000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0004713000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2405379000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1324271000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1179428000,20,6,74,0,0,00,0,0,0,0,0,1,10,00,10,00,00
0089891000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2997761000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0745619000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0306433000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2867503000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0030196000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0710221000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0875572000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0355560000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1998574000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0071170000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1122016000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0616576000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2350249000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0005293000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1193804000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0458848000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1311239000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0942483000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
4477761000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0324838000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1647654000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0692650000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
5285097000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0002938000,62,6,116,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0326835000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0242550000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0011043000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1098186000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0788472000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0467815000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3374058000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1312114000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0307696000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3328645000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2203155000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2547141000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0750163000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0007677000,156,6,210,3,3,00,0,3,3,0,3,0,10,00,10,00,00
0784919000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0220437000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1161647000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
4616039000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
6112394000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1437502000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0004344000,62,6,116,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3338668000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0103821000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0597696000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0004579000,62,6,116,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1129397000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1226972000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1624794000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1117831000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0759834000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
4918498000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0477668000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0672006000,20,6,74,0,0,00,0,0,0,0,0,1,10,00,10,00,00
1266887000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1318360000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2144294000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0006270000,62,6,116,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2970040000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0778773000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0752722000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0433941000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0570721000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
4969508000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3694323000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0413618000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2446577000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1934505000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3305037000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1196466000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0841886000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1286789000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
4575715000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
10000722000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1644439000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1524476000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0010630000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1629211000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
9996306000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0001128000,45,17,99,0,0,00,0,0,0,0,0,1,10,00,10,00,00
4103177000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3305334000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2103443000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0975611000,66,6,120,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0312552000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1993774000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0496587000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2889473000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1514933000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0119587000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
1344712000,64,6,118,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0004642000,62,6,116,1,1,00,0,1,1,0,1,0,10,00,10,00,00
3922633000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
0417990000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
2497370000,68,6,122,1,1,00,0,1,1,0,1,0,10,00,10,00,00
